origin_question,change_question,bert_match_question,bert_sore,mixnet_match_question,mixnet_sore,smallBert_match_question,smallBert_sore,wam_match_question,wam_sore
终本案子总对总查询功能怎没有,终本案子总对总查询基本功能怎没有,需要把执行系统案款支付重新推送到财务系统,9.507433,案件在报结时，提示未做总对总查询,0.7712831,执行系统地址,0.033105925,终本案件如何进行总对总查询,0.5924051
终本后如何网查,终本后如何,终本后如何网查,6.1408873,终本恢复后再次终本时间,0.58510834,提存至本院账户如何操作,0.287581,终本后如何网查,0.7229755
终本后如何网查,终本后如何,恢复执行后如何对原案案件进行扣划,6.320099,终本后如何网查,0.65422374,案款发放操作流程,0.37814838,终本恢复后再次终本时间,0.89010197
终本后如何网查,终本后如何,终本案件，怎么支付案款,6.334932,终本案件多长时间可以结案，终本恢复后多长时间可以再次终本,0.7185024,案款发放操作流程,0.37814838,案件终本后怎么进行网络查控,0.9333662
终本案件如何进行总对总查询,终本刑事案件如何进行总对总查询,终本案件如何进行总对总查询,0.8381516,终本案件如何进行总对总查询,0.33629313,终本案件如何进行总对总查询,0.016379014,终本案件如何进行总对总查询,0.31362355
终本案件如何进行总对总查询,终本刑事案件如何进行总对总查询,待执案件中无法模糊查询,3.1725655,终本案子总对总查询功能怎没有,0.5153035,总对总查控适用于那些案件,0.060248725,终本案件如何进行总对总续行冻结,0.40191448
终本案件如何进行总对总查询,终本刑事案件如何进行总对总查询,如何对财产担保人进行查控？,3.1751547,终本案件人行查询,0.6501777,总对总人行查询注册地页面错误,0.07777042,终本案件无法进行总对总查控,0.4653378
批量总对总怎么提起,批量总对总提起,批量总对总怎么提起,4.524268,批量总对总怎么提起,0.029266447,修改当事人信息,0.04944335,批量总对总怎么提起,0.013540315
批量总对总怎么提起,批量总对总提起,未申请总对总查控,8.206162,什么时候总对总能够批量查控,0.70768166,终本案件分类,0.061656088,结案，提示总对总查控未完成,0.5812238
批量总对总怎么提起,批量总对总提起,财务无案件,8.997789, 怎么提起事项请求,0.7660646,法银直联,0.06343476,终本案子总对总查询功能怎没有,0.62566394
恢复执行案件再终本，要做哪些节点。,完全恢复执行案件再终本，要做哪些节点。,恢复执行案件再终本，要做哪些节点。,1.5623653,恢复执行案件再终本，要做哪些节点。,0.057278905,恢复执行案件再终本，要做哪些节点。,0.023288291,恢复执行案件再终本，要做哪些节点。,0.06597507
恢复执行案件再终本，要做哪些节点。,完全恢复执行案件再终本，要做哪些节点。,恢复执行案件如何关联首次案件,5.821102,恢复执行案件再终本，哪些节点必须做。,0.091277406,终本案件，每次支付案款，恢复执行太麻烦,0.028558368,恢复执行案件再终本，检查哪些节点,0.46403977
恢复执行案件再终本，要做哪些节点。,完全恢复执行案件再终本，要做哪些节点。,终本案子恢复部分给付如何结案,5.8734894,恢复执行案件再终本，检查哪些节点,0.1766423,财务系统无流水，但确认当事人已转账,0.039998427,恢复执行案件再终本，哪些节点必须做。,0.59665495
恢复执行案件再终本，哪些节点必须做。,恢复执行案件再终本，哪些节点必须做到。,恢复执行案件需要制作哪些文书,5.2374954,恢复执行案件再终本，哪些节点必须做。,0.0169459,恢复执行案件再终本，哪些节点必须做。,0.018185712,恢复执行案件再终本，哪些节点必须做。,0.25022057
恢复执行案件再终本，哪些节点必须做。,恢复执行案件再终本，哪些节点必须做到。,案款发放中有一条待办怎么删除,5.298765,恢复执行案件再终本，要做哪些节点。,0.05156086,恢复执行案件再次终本必须做哪些节点,0.019244391,恢复执行案件再终本，检查哪些节点,0.42388883
恢复执行案件再终本，哪些节点必须做。,恢复执行案件再终本，哪些节点必须做到。,终本案件的监管点,5.8620877,恢复执行案件再终本，检查哪些节点,0.13618372,当事人只是履行了一部分，也要恢复执行吗,0.03221447,恢复执行案件需要再次终本，办案标准,0.51702744
恢复执行案件再终本，检查哪些节点,恢复执行刑事案件再终本，检查哪些节点,恢复执行案件再终本，检查哪些节点,4.1127167,恢复执行案件再终本，检查哪些节点,0.20259222,结案时提示被执行人年龄为0，无法结案,0.025543083,恢复执行案件再终本，检查哪些节点,0.09009788
恢复执行案件再终本，检查哪些节点,恢复执行刑事案件再终本，检查哪些节点,恢复执行案件再终本，要做哪些节点。,5.987284,恢复执行案件再终本，哪些节点必须做。,0.27092686,和解长期履行以终结方式报结，是否要作出终结裁定，理由写什么,0.030850705,恢复执行案件再终本，哪些节点必须做。,0.44269395
恢复执行案件再终本，检查哪些节点,恢复执行刑事案件再终本，检查哪些节点,恢复执行案件再次终本必须做哪些节点,7.423933,恢复执行案件再次终本必须做哪些节点,0.286681,恢复执行案件再终本，要做哪些节点。,0.031827975,恢复执行案件再终本，要做哪些节点。,0.495691
恢复执行案件再次终本必须做哪些节点,恢复执行案件再次终本必需做哪些节点,恢复执行案件再次终本必须做哪些节点,2.1340535,恢复执行案件再次终本必须做哪些节点,0.07202556,恢复执行案件再次终本必须做哪些节点,0.00297119,恢复执行案件再次终本必须做哪些节点,0.48370394
恢复执行案件再次终本必须做哪些节点,恢复执行案件再次终本必需做哪些节点,恢复执行案件再终本，检查哪些节点,6.562879,恢复执行案件再终本，哪些节点必须做。,0.14972192,恢复执行案件再终本，哪些节点必须做。,0.01605695,恢复执行案件再终本，哪些节点必须做。,0.6174209
恢复执行案件再次终本必须做哪些节点,恢复执行案件再次终本必需做哪些节点,恢复执行案件再终本，哪些节点必须做。,6.9393024,恢复执行案件再终本，要做哪些节点。,0.16821797,怎么通过执行异议案件添加被执行人,0.028388,恢复执行案件需要再次终本，办案标准,0.68205374
案款支付后恢复立案怎么结案,案款支付后完全恢复立案怎么结案,案款支付后恢复立案怎么结案,0.29027683,案款支付后恢复立案怎么结案,0.04311207,案款支付后恢复立案怎么结案,0.016496696,案款支付后恢复立案怎么结案,0.06193654
案款支付后恢复立案怎么结案,案款支付后完全恢复立案怎么结案,首次执行案款被其他法院冻结怎样结案,2.0557048,终本案子恢复部分给付如何结案,0.3876815,長期履行终结结案案件怎样支付案款,0.03566624,执行立案案号立错怎么办,0.21656995
案款支付后恢复立案怎么结案,案款支付后完全恢复立案怎么结案,系列案件怎么立案效率高,2.1338394,终结执行方式结案后恢复未结案状态如何支付案款,0.3887932,案款支付登记状态不能更改,0.037495974,立案如何授权？,0.22551747
和解分期履行案件因支付执行款而恢复执行后卷宗材料如何处理,和解分期履行案件因支付执行款而恢复继续执行后卷宗材料如何处理,和解分期履行案件因支付执行款而恢复执行后卷宗材料如何处理,2.7368135,和解分期履行案件因支付执行款而恢复执行后卷宗材料如何处理,0.050108273,和解分期履行案件因支付执行款而恢复执行后卷宗材料如何处理,0.042397503,和解分期履行案件因支付执行款而恢复执行后卷宗材料如何处理,0.013990548
和解分期履行案件因支付执行款而恢复执行后卷宗材料如何处理,和解分期履行案件因支付执行款而恢复继续执行后卷宗材料如何处理,终本案件不必须对每个被执行人限制高消费才可结案,22.301388,和解分期履行，是否每次都要立恢复执行案件,0.40891644,案款银行流水匹配无法找到已缴款项,0.08504256,当庭履行，需要做到账登记吗？,0.44945422
和解分期履行案件因支付执行款而恢复执行后卷宗材料如何处理,和解分期履行案件因支付执行款而恢复继续执行后卷宗材料如何处理,总对总提起冻结时显示出现多案操作导致当事人信息不一致,24.390612,终结案件分期履行如何发放案款,0.5579035,诉讼费清理立什么执行案子;追缴诉讼费案件如何立案,0.13326608,多个当事人，一个当事人履行完毕后，结案时提示未对被执行人做限消,0.47290346
恢复案件终本,恢复刑事案件终本,恢复案件终本,5.9908056,恢复案件终本,0.4546804,案款匹配,0.036716413,恢复案件终本,0.6221533
恢复案件终本,恢复刑事案件终本,恢复执行申请标准,6.639681,终本案件多长时间可以结案，终本恢复后多长时间可以再次终本,0.5639635,重新推送案款,0.0467188,当事人死亡甄别,0.66991436
恢复案件终本,恢复刑事案件终本,恢复执行申请标准,6.639681,恢复案件可否立即终本,0.56853855,屏蔽失信人,0.048965145,民事调解案件怎么发放案款,0.6806276
领取案款恢复案件终本需要做些什么,发给案款恢复案件终本需要做些什么,恢复案件发放首执案件案款,3.3588958,领取案款恢复案件终本需要做些什么,0.10272107,执行系统登录网址,0.049514107,领取案款恢复案件终本需要做些什么,0.116621874
