question,bert_match_question,bert_sore,bert_value,mixnet_match_question,mixnet_sore,mixnet_value,smallBert_match_question,smallBert_sore,small_Bert_value,wam_match_question,wam_sore,wam_value
可以向哪些机构定向询价,案款发放余额不足,4.4449563,0,股权定向询价机构,0.27536696,0,申请人申请暂缓领取案款,0.109590314,0,股权定向询价机构,0.40242505,0
已结案件，怎么发放诉讼费和执行费 ,案件已结案，怎么发放案款,1.3332226,0,已经执行完毕案件，怎么发放诉讼费和执行费,0.12313634,1,执恢案件怎么关联首执案件发放案款,0.037852887,0,案件已结案，诉讼费和执行费未发放,0.17367779,1
已结案件，怎么发放诉讼费和执行费 ,已结案件案款支付,2.1322412,0,案件已结案，诉讼费和执行费未发放,0.19565763,1,立案时可以添加申请人账号信息吗,0.041145887,0,已经执行完毕案件，怎么发放诉讼费和执行费,0.20831908,1
已经执行完毕案件，怎么发放诉讼费和执行费,申请执行人以和解方式终结执行后超过两年申请恢复执行，是否超过执行时效，法院是否要交待申请恢复执行期限,2.6555858,0,已结案件，怎么发放诉讼费和执行费 ,0.12313634,1,已转换数据的案款如何取消转换重新匹配？,0.04401518,0,已结案件，怎么发放诉讼费和执行费 ,0.20831908,1
已经执行完毕案件，怎么发放诉讼费和执行费,罚金怎么支付案款,2.9086218,0,案件已结案，诉讼费和执行费未发放,0.3028904,1,已经终本的案件，怎么扣划案款。,0.04426371,0,案件已结案，诉讼费和执行费未发放,0.33489496,1
案款在法院账户一直未处理但案件已执行完毕,案款未办结,3.0629094,0,执行完毕案件案款未支付,0.4585885,0,恢复执行案件重复终本，影响考核指标,0.050892904,0,已经执行完毕案件，怎么发放诉讼费和执行费,0.6442025,1
当事人已经转账，但是银行流水中找不到记录,已经扣划的案件，财务系统中找不到记录,3.5851874,1,找不到银行流水记录,0.57837325,1,盖章显示“盖章失败”，或者流转显示“流转失败,0.09530687,0,当事人已经交付了现金，怎么结案,0.478753,0
当事人已经转账，但是银行流水中找不到记录,中国银行不能扣划,3.5978775,0,案款银行流水匹配无法找到已缴款项,0.69282943,1,提交网拍时，报500乱码错误,0.10134485,0,终本案件应当进行终本约谈的，是通过找到申请执行人进行约谈还是其他方式,0.52205485,0
找不到银行流水记录,财务系统无法查询银行流水,2.1733985,1,没有案款银行流水,0.38908452,1,财务系统无法查询银行流水,0.20616092,1,没有案款银行流水,0.5645363,1
找不到银行流水记录,财务系统无法查询银行流水,2.1733985,1,财务系统无法查询银行流水,0.4267771,1,财务系统无法查询银行流水,0.20616092,1,当事人已经转账，但是银行流水中找不到记录,0.620547,1
财务系统无流水,财务系统无执行案件信息,4.641828,0,财务系统无法查询银行流水,0.38726267,1,不能填写分期履行信息,0.051408153,0,财务系统无案件,0.1374977,0
财务系统无流水,转换数据后案款到不执行案件,4.7395997,0,财务系统无法查询银行流水,0.38726267,1,网络询价结果过低怎么办,0.054207467,0,财务系统无承办人,0.14059307,0
已经成功扣划的案件，财务系统中找不到流水,财务系统中看不到案件信息,3.4542513,0,已经扣划的案件，财务系统中找不到记录,0.16019443,1,提交网拍时，提示xml根节点获取错误,0.051326115,0,已经扣划的案件，财务系统中找不到记录,0.13754931,1
已经成功扣划的案件，财务系统中找不到流水,总对总查控关联案件后无法扣划,3.5867789,0,财务系统无法查询银行流水,0.5298476,1,通过执行系统进入查控页面时，提示执行人员ID为空或“用户不存在”,0.055425122,0,执行系统中，看不见电子回执,0.37450653,0
已经扣划的案件，财务系统中找不到记录,提交询价评估页面不显示,2.776731,0,已经成功扣划的案件，财务系统中找不到流水,0.16019443,1,转换数据后在收到案款信息里找不到,0.03816303,0,已经成功扣划的案件，财务系统中找不到流水,0.13754931,1
已经扣划的案件，财务系统中找不到记录,历史案件信息填写保存后，找不到案件,3.1763713,0,财务系统中看不到案件信息,0.4656555,0,案件进行划拨后解冻提示金额不符,0.044276237,0,执行系统中，看不见电子回执,0.34558064,0
当事人已将案款转账到法院账户，但财务系统中无相关案款信息,支付信息填写错误，已经提交审批，需要删除案款数据,5.072254,0,执行系统支款转不到财务系统怎么回事,0.6462799,0,被执行人死亡网络查询限制高消费无法通过系统如何处理,0.06966696,0,承办人如何添加案件的书记员和法官助理，法官助理和书记员如何在系统中办案,0.42313206,0
当事人已将案款转账到法院账户，但财务系统中无相关案款信息,案款发放执行系统审批完成后，财务系统无案款审批信息,5.956161,0,财务已支付，执行系统无法流转,0.6595127,0,罚金案件自动履行结案可以不走案款支付流程吗,0.07986465,0,失信信息纳入错误但在系统中操作了失信屏蔽，导致金融机构存有当事人失信历史记录,0.43874133,0
扣划金额，到账金额不一致,到账登记未显示金额,2.6109118,0,扣划金额的输入,0.4614841,0,被执行人死亡，无法发布限消,0.046893314,0,恢复案件进行放款，但显示到账登记节点超期。,0.49608183,0
扣划金额，到账金额不一致,支付宝不能划扣,2.9139662,0,逐月扣划案款,0.7681172,0,结案文书无法上传或无法保存,0.055876028,0,点击到账登记节点，提示error type错误,0.53341603,0
财务系统无法查询银行流水,找不到银行流水记录,2.1733985,1,财务系统无流水,0.38726267,1,找不到银行流水记录,0.20616092,1,财务系统无法变更承办人,0.52202386,0
案款银行流水匹配无法找到已缴款项,案款信息错误,3.3760948,0,无银行流水案款怎么匹配,0.24311696,1, 案款提存时，怎么选择支付对象和支付方式,0.07389233,0,案款银行流水匹配找不到案件信息,0.517911,0
案款银行流水匹配无法找到已缴款项,案款支付一直显示待办状态,3.7999609,0,案款银行流水匹配找不到案件信息,0.24601004,0,网上冻结账户后扣划一部分资金账户无法解冻,0.086821705,0,哪里进行银行流水匹配审核,0.6081757,0
银行流水无数据怎么支付案款,没有银行流水怎么发放案款,3.833405,1,没有案款银行流水,0.36962247,1,履行一部分，恢复执行案件结案方式怎么选？,0.09880794,0,无银行流水案款怎么匹配,0.26647007,1
银行流水无数据怎么支付案款,自动履行怎么结案,3.8603048,0,无银行流水案款怎么匹配,0.40335864,1,案子已结执行费未转怎么办,0.118481174,0,无银行流水案款怎么匹配到账,0.29565895,1
没有案款银行流水,提示未做总对总查控,4.3400455,0,没有银行流水怎么发放案款,0.26393116,1,关于罚金和没收财产上缴财政局有两种方式,0.08005061,0,没有银行流水怎么发放案款,0.22135419,1
没有案款银行流水,到账登记无数据,4.5318894,0,银行流水无数据怎么支付案款,0.36962247,1,网上冻结账户后扣划一部分资金账户无法解冻,0.1446895,0,银行流水无数据怎么支付案款,0.53043544,1
没有银行流水怎么发放案款,案款发放上交财政怎么处理,3.1576216,0,没有案款银行流水,0.26393116,1,执行费不需要支付，怎么结案,0.042330015,0,没有案款银行流水,0.22135419,1
没有银行流水怎么发放案款,如何实现文书自动生成,3.2149394,0,银行流水无数据怎么支付案款,0.43485603,1,不明案款匹配后，提示需要提交审核,0.12418494,0,银行流水无数据怎么支付案款,0.5426431,1
无银行流水案款怎么匹配到账,有期限失信是否转为限消,2.6890845,0,无银行流水案款怎么匹配,0.15973724,1,无银行流水案款怎么匹配,0.11950278,1,无银行流水案款怎么匹配,0.048552115,1
无银行流水案款怎么匹配到账,无法找到申请人案款发放,2.83552,0,案款银行流水匹配无法找到已缴款项,0.32629675,1,银行流水无数据怎么支付案款,0.12978438,1,银行流水无数据怎么支付案款,0.29565895,1
案款通过网络扣划成功已过四天怎么没有到账,案款发放一直显示待办财务系统未显示,2.3539836,0,农业银行扣划成功，但是法院未收到款,0.6563199,0,农业银行扣划成功，但是法院未收到款,0.090289995,0,被执行人死亡如何网络查询,0.81793773,0
案款通过网络扣划成功已过四天怎么没有到账,案款发放一直显示待办财务系统未显示,2.3539836,0,银行回执显示扣划账号大于12位，无法扣划,0.72929436,0,立案标的错误，怎么修改,0.09410841,0,被执行人死亡无法网络查控,0.8285394,0
无银行流水案款怎么匹配,无银行流水案款怎么匹配到账,3.9728618,1,无银行流水案款怎么匹配到账,0.15973724,1,无法联系申请人案款支付,0.1008319,0,无银行流水案款怎么匹配到账,0.048552115,1
无银行流水案款怎么匹配,财务系统怎么确认支付案款,4.486782,0,案款银行流水匹配找不到案件信息,0.22275472,0,无法联系申请人案款支付,0.1008319,0,银行流水无数据怎么支付案款,0.26647007,1
怎么维护本院银行账户,为什么节点不能自动生成文书,3.045312,0,本院银行账户维护是在哪里,0.10904374,1,银行案款流水匹配怎么操作,0.046551403,0,本院银行账户维护是在哪里,0.32566708,1
怎么维护本院银行账户,如何退执行费,3.141331,0,怎么实现本院银行账户自动填入,0.62543,1,支付对象怎么选,0.057425823,0,维护法院收款账户,0.33316115,1
怎么实现本院银行账户自动填入,终本案件发现有钱，怎么扣划,3.2077734,0,怎么自动填入本院执行账户,0.5314723,1,本院银行账户维护是在哪里,0.04972506,1,怎么自动填入本院执行账户,0.2486733,1
怎么实现本院银行账户自动填入,案款支付如何设置本院账户信息,3.5745666,0,怎么维护本院银行账户,0.62543,1,文书模板在执行系统如何使用,0.07119532,0,点对点查控系统能用吗？具有哪些功能？,0.75806963,0
怎么自动填入本院执行账户,在哪里添加本院信息,3.141786,1,怎么实现本院银行账户自动填入,0.5314723,1,案外人支款,0.103454195,0,怎么实现本院银行账户自动填入,0.2486733,1
怎么自动填入本院执行账户,执行通知书未自动生成,3.331093,0,直接裁定执行财产人，授权收执行主体中不显示功能,0.6479466,0,办理支付超期,0.10490973,0,怎么删除自动履行金额,0.7612047,0
系统怎么设置本院信息,查控承办人信息修改,5.151442,0,在哪里添加本院信息,0.48387542,0,系统中如何生成标准文书,0.031654965,0,如何在财务系统修改承办人信息,0.6183734,0
本院支付需要将本院设置成申请人吗,执行系统案款审批后未推送财务系统,10.298938,0,系统怎么设置本院信息,0.7221067,1,案款发放界面不显示可支付总额,0.026957037,0,找不到申请人如何支付案款,0.5007717,0
维护法院收款账户,报修未解决,3.1594627,0,执行立案时确认申请执行人收款账户信息,0.62282294,0,罚金案款支付,0.030271037,0,怎么维护本院银行账户,0.33316115,1
维护法院收款账户,和解长期履行结案,3.343792,0,执行案件无法接收,0.7935242,0,案款支付超期,0.046592455,0,新增执行案款专户，维护执行案款专户信息怎么操作。,0.6163086,0
在哪里添加本院信息,怎么自动填入本院执行账户,3.141786,1,系统怎么设置本院信息,0.48387542,1,怎样分配案款1,0.051483817,0,案款支付信息无法保存,0.7653887,0
在哪里添加本院信息,财务系统怎么确认支付案款,3.5023897,0,系统怎么设置本院信息,0.48387542,1,怎么开通实体化？,0.055062782,0,查控承办人信息修改,0.7873724,0
